originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,interactor1,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1growthtemp,interactor1growthtempunit,interactor1acctemp,interactor1acctempunit,interactor1acctempnotes,interactor1acctime,interactor1acctimeunit,interactor1acctimenotes,coordinatetype,latitude,longitude,figuretable,interactor1size,interactor1sizeunit,interactor1sizetype,citation,doi,notes,submittedby,contributoremail,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,3.09,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,31.56,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,3.65,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,31.17,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,1.92,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,26.34,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.87,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,26.3,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,3,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,26.38,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.09,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,25.02,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.33,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,21.86,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.31,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,21.16,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.31,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,19.87,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.22,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,20.19,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.05,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,20.26,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,2.18,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,18.86,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,1.81,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,19.02,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,1.79,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,19.48,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,1.99,uL h-1,,,,,,Hophlosphyrum griseus,,,7,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,14.46,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,1.53,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,7,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,13.44,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,15.63,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,81.99,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,12.89,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,82.14,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,12.37,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,70.45,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,13.47,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,70.1,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,14.38,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,70.57,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,15.18,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,70.65,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,16.26,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,69.28,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,16.78,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,69.52,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,16.88,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,70.76,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,11.68,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,65.62,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,11.29,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,68.31,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
TS12,metabolic rate (resting),individual O2 consumption rate (standard metabolic rate),,,10.52,uL h-1,,,,,,Hophlosphyrum griseus,,,17,Celsius,,,17,Celsius,same acclimation and testing temperatures,2,weeks,3 weeks including week not under acclimation temperature,decimal,-33.4,-70.5,figure 1,64.02,mg,wet mass,"Nespolo et al. 2003. Intrapopulational variation in the standard metabolic rate of insects: repeatability, thermal dependence and sensitivity (Q10) of oxygen consumption in a cricket. Journal of Experimental Biology. 206.",10.1242/jeb.00687,,Tianle Shao,tianle.shao20@imperial.ac.uk,,,,
